"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The Multimedia Class Scheduler service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71130","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","16092","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 9:52:40 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Defender service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71129","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","12236","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 9:43:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Defender service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71128","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","12236","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 9:43:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71126","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","12236","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 9:41:22 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","71125","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","12236","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 9:41:22 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","71124","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13540","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 9:41:21 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71123","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","11216","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 9:31:20 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71122","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","15440","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 9:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71121","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","11216","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 9:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71119","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","5948","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 8:41:22 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","71118","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","5948","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 8:41:22 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","71117","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","5948","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 8:41:21 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71116","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","14172","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 8:31:20 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71115","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","4932","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 8:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71114","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","14172","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 8:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71113","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","7744","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 8:09:49 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Defender service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71112","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","9788","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 8:02:56 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Defender service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71111","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","9788","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 8:02:56 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Google Update Service (gupdate) service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71109","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","14400","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 7:53:22 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71108","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","14400","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 7:53:19 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71107","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","12452","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 7:41:23 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","71106","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","12452","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 7:41:22 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","71105","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","12452","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 7:41:22 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71104","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","3896","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 7:31:21 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71102","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","10364","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 7:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71101","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","15212","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 7:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71100","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13544","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 6:41:23 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","71099","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13544","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 6:41:23 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","71098","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13544","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 6:41:22 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71097","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","15836","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 6:31:21 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Defender service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71096","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","9768","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 6:22:54 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Defender service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71095","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","9768","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 6:22:54 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71093","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13772","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 6:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71092","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","9716","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 6:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71091","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13356","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 5:41:23 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","71090","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13356","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 5:41:22 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","71089","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13356","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 5:41:22 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71087","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","10116","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 5:31:21 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71086","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","9160","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 5:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71085","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","9160","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 5:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71084","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","4640","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 4:41:23 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","71083","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","4640","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 4:41:23 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","71082","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","4640","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 4:41:22 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Defender service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71081","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","7360","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 4:34:51 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Defender service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71080","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","7360","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 4:34:51 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71078","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","4640","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 4:31:21 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71077","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","9580","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 4:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71076","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","6848","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 4:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71074","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","5504","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 3:41:23 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","71073","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","5504","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 3:41:23 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Modules Installer service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","71072","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","5504","PHL107766.aberdeen.aberdeen-asset.com","S-1-5-18","2/1/2014 3:41:22 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71071","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","7348","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 3:31:21 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71070","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","11604","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 3:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Adobe Flash Player Update Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","71069","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","11604","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 3:19:00 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","71068","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","692","13768","PHL107766.aberdeen.aberdeen-asset.com",,"2/1/2014 3:10:10 AM",,,"system","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
